Name,Y-Koord.,X-Koord.,Höhe,Verkehrsmittel
"Waldkirch, Fillisweid",738.943,258.354,679,Bus
"Waldkirch, Friedegg",738.833,258.879,633,Bus
"Waldkirch, Gemeindehaus",739.434,259.315,621,Bus
"Waldkirch, Hohfirst",740.881,256.72,807,Bus
"Waldkirch, Locherhof",742.229,257.581,824,Bus
"Waldkirch, Niederwil",739.934,257.601,780,Bus
"Waldkirch, Obergrimm",740.284,257.129,797,Bus
"Waldkirch, Post",739.119,259.112,623,Bus
"Waldkirch, Rickenhueb",737.775,257.625,630,Bus
"Waldkirch, Ronwil",737.954,257.988,629,Bus
"Waldkirch, Scheiwil",741.375,260.45,630,Bus
"Waldkirch, Werkhof",739.775,259.425,630,Bus
"Waldkirch, Widenhueb",739.402,260.087,582,Bus
Waldshut,658.8,274.8,343,Zug
Waldshut (via DB),658.704,274.814,343,Zug
"Waldshut, Bahnhof",658.6,274.7,343,Bus
"Waldshut, Ettikon Abzw.",662.176,274.546,334,Bus
Waldstatt,739.586,246.823,816,Zug
"Waldstatt, Adler",738.642,246.269,853,Bus
"Waldstatt, Auerhof",739.981,247.345,788,Bus
"Waldstatt, Dorf",739.447,246.788,820,Bus
"Waldstatt, Hirschenkreuzung",739.641,246.969,817,Bus
"Waldstatt, Post/Bahnhof",739.575,246.9,816,Bus
"Waldstatt, Rössli",739.1,246.575,816,Bus
"Waldstatt, Scheidweg",739.453,247.734,799,Bus
Walenstadt,742.224,220.463,426,Zug
Walenstadt (See),741.358,221.315,426,Schiff
"Walenstadt, Bahnhof",742.155,220.473,426,Bus
"Walenstadt, Fürscht",741.805,221.138,425,Bus
"Walenstadt, Hafen",741.45,221.193,423,Bus
"Walenstadt, Lindenplatz",742.417,220.913,427,Bus
"Walenstadt, Schnabelweid",742.46,221.22,429,Bus
"Walenstadt, Stutz",743.22,220.46,429,Bus
"Walenstadt, Zollacher",742.79,220.775,429,Bus
"Walenstadtberg, alte Post",740.498,222.36,798,Bus
"Walenstadtberg, Alpenblick",740.229,222.254,842,Bus
"Walenstadtberg, Reha-Klinik",740,222.7,982,Bus
"Walenstadtberg, Stauffacher",740.907,222.24,756,Bus
Wali,727.648,176.23,1717,Luftseilbahn
Walkringen,613.731,199.636,691,Zug
"Walkringen, Bahnhof",613.733,199.62,693,Bus
"Walkringen, Dorni",613.272,199.588,700,Bus
"Walkringen, Niederwil",613,199.324,727,Bus
"Walkringen, Rüttihubelbad",612.104,198.752,735,Bus
"Walkringen, Zihlstrasse",613.538,199.758,687,Bus
"Wallbach, Friedhof",634.807,267.412,292,Bus
"Wallbach, Gemeindehaus",635.053,267.593,287,Bus
"Wallbach, Rheinstrasse",635.273,267.189,285,Bus
Wallegg,0,0,0,Luftseilbahn
"Wallenschwil, Weiler",670.058,232.34,482,Bus
"Wallenwil, Frohsinn",714.357,257.091,580,Bus
"Wallenwil, Schulhaus",714.454,257.357,585,Bus
"Wallenwil, WAWI",714.156,257.729,565,Bus
Wallisellen,687.037,251.962,431,Zug
"Wallisellen, Alterszentrum",687.296,252.612,465,Bus
"Wallisellen, Bahnhof",687.084,251.963,431,Tram
"Wallisellen, Belair",686.575,252.132,429,Tram
"Wallisellen, Blumenweg",687.985,252.02,454,Bus
"Wallisellen, Bodenackerstrasse",686.701,252.463,431,Bus
"Wallisellen, Bützacker",687.662,252.957,467,Bus
"Wallisellen, Florastrasse",687.443,251.855,432,Bus
"Wallisellen, Friedhof",687.164,252.247,450,Bus
"Wallisellen, Frohheimstrasse",686.788,252.712,431,Bus
"Wallisellen, Furtbach",688.261,251.846,442,Bus
"Wallisellen, Gemeindehaus",686.964,252.367,452,Bus
"Wallisellen, Glatt (Bus)",687.317,251.576,430,Bus
"Wallisellen, Glatt (Tram)",687.507,251.588,440,Tram
"Wallisellen, Guggenbühlstrasse",687.416,252.07,440,Bus
"Wallisellen, Guyer-Weg",687.541,252.514,459,Bus
"Wallisellen, Haldenstrasse",687.408,252.272,460,Bus
"Wallisellen, Hallenbad",687.145,252.534,458,Bus
"Wallisellen, Herti",686.062,252.368,427,Tram
"Wallisellen, Ifang",688.028,251.688,436,Bus
"Wallisellen, Kaserne",686.549,252.415,431,Bus
"Wallisellen, Langenwiesenstr.",686.199,252.569,431,Bus
"Wallisellen, Lindenplatz",687.522,252.769,467,Bus
"Wallisellen, Melchrütistrasse",686.117,252.44,430,Bus
"Wallisellen, Neugut",687.983,251.099,430,Tram
"Wallisellen, Riedenerstrasse",687.772,251.783,441,Bus
"Wallisellen, Rosenberg",687.486,251.928,436,Bus
"Wallisellen, Säntisstrasse",687.694,252.006,440,Bus
"Wallisellen, Schäfligraben",687.582,253.188,474,Bus
"Wallisellen, Schulhaus Bürgli",687.611,252.283,460,Bus
"Wallisellen, Spitzacker",688.072,251.784,443,Bus
"Wallisellen, Sportzentrum",688.163,252.207,452,Bus
"Wallisellen, Steinacker",686.275,252.628,431,Bus
"Wallisellen, Zentrum",686.985,252.105,436,Bus
"Wallisellen, Zielacker",688.013,252.183,455,Bus
"Walliswil b. Wangen, Post",618.292,231.052,463,Bus
"Walliswil b. Wangen, Seilerei",617.904,230.96,461,Bus
"Walliswil b. Wangen, Sonne",618.499,231.132,461,Bus
"Walliswil b. Wangen, Stalden",618.676,230.99,473,Bus
"Walliswil b. Wangen, Tal",618.803,230.668,466,Bus
"Walperswil, Burghubel",583.562,212.168,459,Bus
"Walperswil, Gimmiz",584.543,211.549,459,Bus
"Walperswil, Kleingimmiz",584.293,211.921,459,Bus
"Walperswil, Post",583.841,212.189,459,Bus
Waltalingen,700.796,275.499,428,Bus
Waltensburg/Vuorz,728.43,181.196,744,Zug
Waltensburg/Vuorz Curtginet,727.023,181.965,1102,Luftseilbahn
"Waltensburg/Vuorz, Cadruvi",728.232,182.016,1001,Bus
"Waltensburg/Vuorz, Crap Bargis",728.686,181.648,783,Bus
"Waltensburg/Vuorz, Crap Martin",727.933,181.825,1019,Bus
"Waltensburg/Vuorz, Demvitg",728.495,182.146,989,Bus
"Waltensburg/Vuorz, Mt. S.Gieri",728.789,182.156,961,Bus
"Waltensburg/Vuorz, Sumvitg",727.659,181.707,1037,Bus
"Waltensburg/Vuorz, Ucliva",727.037,182.026,1104,Bus
Waltenschwil,664.907,242.155,432,Zug
"Waltenschwil, altes Schulhaus",665.394,243.039,432,Bus
"Waltenschwil, Hessel",665.741,242.947,436,Bus
"Waltenschwil, Hofmatten",664.999,243.123,432,Bus
"Waltenschwil, Maiächer",664.779,243.346,432,Bus
"Waltenstein, Berg",703.85,259.64,586,Bus
"Waltenstein, Dorf",704.15,259.45,586,Bus
"Walterswil BE, Dorf",625.748,217.974,661,Bus
"Walterswil BE, Gassenwald",624.477,216.137,758,Bus
"Walterswil BE, Höchi",625.269,217.693,661,Bus
"Walterswil BE, Kirche",625.553,218.016,661,Bus
"Walterswil BE, Mühleweg",623.502,215.847,766,Bus
"Walterswil BE, Neuweid",625.075,216.903,661,Bus
"Walterswil BE, Stampfe",626.089,218.799,661,Bus
Walterswil-Striegel,639.658,241.138,467,Zug
Waltikon,689.059,243.55,651,Zug
Waltwil,598.12,215.239,484,Bus
Walzenhausen,763.077,257.909,672,Zug
"Walzenhausen, Allmendsberg",762.38,258.321,581,Bus
"Walzenhausen, Güetli",763.483,257.553,680,Bus
"Walzenhausen, Ledi(Schwimmbad)",762.727,257.36,748,Bus
"Walzenhausen, Post/Bahnhof",763.066,257.854,671,Bus
"Walzenhausen, Sonnenberg",762.421,257.899,682,Bus
"Wangelen, Alte Post",617.354,184.7,884,Bus
"Wangelen, Bäckerei",617.098,184.65,870,Bus
"Wangelen, Bühl",618.11,184.887,882,Bus
"Wangelen, Ibach",616.513,184.646,890,Bus
"Wangelen, Mühlematt",618.656,185.143,869,Bus
"Wangelen, Wendeplatz",617.178,184.764,885,Bus
Wangen (Bodensee),712.04,279.754,428,Schiff
"Wangen a.d. Aare, Unterführung",616.309,231.036,422,Bus
"Wangen a.d.Aare, Aarenbrücke",616.41,232.008,423,Bus
"Wangen a.d.Aare, Zytglogge",616.433,231.531,423,Bus
Wangen an der Aare,616.478,231.248,423,Zug
"Wangen an der Aare, Bahnhof",616.441,231.232,423,Bus
"Wangen b D'dorf, Dorfplatz",691.114,251.769,444,Bus
"Wangen b D'dorf, Hätzelwisen",690.876,251.753,437,Bus
"Wangen b D'dorf, Oberdorf",691.127,251.494,445,Bus
"Wangen b D'dorf, Stierwisen",690.8,251.642,436,Bus
"Wangen b D'dorf, Weidli",690.656,251.987,436,Bus
"Wangen b. Olten, Am Kreuzbach",632.331,242.955,419,Bus
"Wangen b. Olten, Dorf",632.637,243.658,416,Bus
"Wangen b. Olten, Gäuerstübli",632.5,243.213,417,Bus
"Wangen b. Olten, Kleider Frey",632.159,243.563,421,Bus
"Wangen b. Olten, Mühlestrasse",632.237,243.516,418,Bus
"Wangen b. Olten, Neuhüsli",633.39,243.909,415,Bus
"Wangen b. Olten, Ochsen",632.993,243.817,418,Bus
Wangen bei Olten,632.475,243.482,417,Zug
"Wangen bei Olten, Bahnhof",632.491,243.509,417,Bus
"Wangen SZ, alte Post",710.515,227.551,427,Bus
"Wangen SZ, Dorfplatz",710.4,227.75,424,Bus
"Wangen SZ, Gätzibach",708.785,227.846,417,Bus
"Wangen SZ, Höfli",710.038,227.742,422,Bus
"Wangen SZ, Lochgasse",710.88,227.727,425,Bus
"Wangen SZ, Löwenfeld",709.39,227.79,421,Bus
"Wangen SZ, Zentrum",710.437,227.737,424,Bus
"Wangen, Flugsicherungsstrasse",690.492,251.496,435,Bus
"Wangen, Flugsicherungszentrum",690.56,251.476,435,Bus
"Wangenried, Linde",616.294,229.863,456,Bus
"Wangenried, Sägerei",616.943,229.486,473,Bus
"Wangenried, Schule",616.541,229.76,473,Bus
"Wangenried, Unterdorf",616.033,230.037,443,Bus
Wangs Talstation Pizolbahnen,751.527,210.567,536,Luftseilbahn
"Wangs, Kapellweg",751.502,211.171,496,Bus
"Wangs, Parkhotel",751.655,211.438,501,Bus
"Wangs, Pizolbahn",751.631,210.678,501,Bus
"Wangs, Post",751.443,210.845,501,Bus
"Wangs, Sternen",751.486,211.066,501,Bus
"Wanzwil, Post",619.309,227.715,458,Bus
Warmesberg,756.719,248.13,725,Zug
Wart,727.341,206.689,661,Bus
Wartensee,757.915,260,551,Zug
Wartenstein,757.384,206.811,757,Bus
"Warth, Breite",708.468,271.169,419,Bus
"Warth, Gemeindehaus",708.105,271.173,421,Bus
"Warth, Kreuz",707.8,271.325,450,Bus
"Warth, Närgeten",707.55,272.05,450,Bus
"Warth, Oberdorf",708.09,271.406,451,Bus
Wasen i.E.,626.835,210.31,750,Bus
"Wasen i.E., Abzw. Churzenei",627.523,209.503,770,Bus
"Wasen i.E., Aeschberg",628.205,207.95,744,Bus
"Wasen i.E., Bahnhof",626.833,210.339,744,Bus
"Wasen i.E., Dangeli",626.33,210.49,734,Bus
"Wasen i.E., Kirche",627.227,210.326,744,Bus
"Wasen i.E., Oberei",625.704,210.302,772,Bus
"Wasen i.E., Sparenegg",628.473,206.864,960,Bus
"Wasen i.E., Stegmatt",627.639,210.453,744,Bus
"Wassen, Dorf",689.437,174.335,916,Bus
"Wassen, Pfaffensprung",689.437,174.335,880,Bus
"Wassen, Post",688.714,173.259,910,Bus
"Wassen, Wattingen",688.55,172.2,915,Bus
Wasserauen,750.546,239.114,872,Zug
Wasserauen (Ebenalpbahn),750.527,239.215,872,Luftseilbahn
Wasserauen Gleisende,750.439,238.946,869,(Zug)
"Wasserauen, Station",750.544,239.161,918,Bus
Wasserburg,765.382,270.947,402,Schiff
Wasserfallen,619.74,247.012,928,Luftseilbahn
Wasserstation,0,0,0,(Zahnradbahn)
"Wasterkingen, Gemeindehaus",677.53,271.55,400,Bus
"Wasterkingen,Ausserdorfstrasse",677.845,271.578,400,Bus
"Watt, Brünigstrasse",678.667,255.56,442,Bus
"Watt, Dorf",678.604,255.125,440,Bus
"Watt, Geerenweg",678.345,254.763,442,Bus
"Watt, Haldensteig",677.866,255.87,460,Bus
"Watt, Laubisser",678.373,255.706,442,Bus
"Watt, Rebrainstrasse",677.589,255.975,441,Bus
"Watt, Schulhaus",678.395,255.31,442,Bus
"Wattenwil, Alpenblick",604.021,179.828,853,Bus
"Wattenwil, Bären",605.4,179.876,591,Bus
"Wattenwil, Ey",605.283,179.388,604,Bus
"Wattenwil, Grundbach",603.749,179.771,877,Bus
"Wattenwil, Hof",604.152,179.433,757,Bus
"Wattenwil, Lischen",605.536,178.481,604,Bus
"Wattenwil, Mettlen",605.567,178.17,645,Bus
"Wattenwil, Pflegeheim",605.192,180.32,618,Bus
"Wattenwil, Postgasse",605.199,179.838,603,Bus
"Wattenwil, Rössli",605.643,179.94,604,Bus
"Wattenwil, Stockern",605.349,179.049,609,Bus
Wattwil,724.62,240.041,614,Zug
Wattwil Nord,724.156,240.836,620,(Zug)
"Wattwil, ev. Kirche",724.773,240.536,618,Bus
"Wattwil, Bahnhof",724.645,240.039,614,Bus
"Wattwil, Brendi",724.54,239.57,626,Bus
"Wattwil, Bunt",724.422,241.652,610,Bus
"Wattwil, Eggberg",726.655,240.109,865,Bus
"Wattwil, Grüenau",724.525,240.675,614,Bus
"Wattwil, Hegis",725.947,237.959,626,Bus
"Wattwil, Hinterer Hummelwald",722.38,236.97,781,Bus
"Wattwil, Mittlerer Hummelwald",723.37,237.73,775,Bus
"Wattwil, Post",724.676,240.411,611,Bus
"Wattwil, Rietwis",725.211,239.614,620,Bus
"Wattwil, Schmidenbach",724.589,240.985,614,Bus
"Wattwil, Spital",724.57,239.985,618,Bus
"Wattwil, Tüetlisberg",725.55,240.15,737,Bus
"Wattwil, Untereggberg",726.157,239.964,829,Bus
"Wattwil, Vorderer Hummelwald",724.28,238.44,760,Bus
"Wattwil, Wanne",725.022,240.422,663,Bus
"Wattwil, Wis",725.464,239.216,622,Bus
Wauwil,643.99,226.04,506,Zug
"Wauwil, Sackmatt",644.889,226.32,516,Bus
"Wauwil, Zentrum",644.094,226.204,518,Bus
"Wavre, collège",568.264,208.336,471,Bus
"Wavre, Les Motteresses",568.123,207.984,474,Bus
Weberei Matzingen,711.72,265.11,443,Zug
Weesen (See),725.977,221.745,424,Schiff
"Weesen, Autis",726.185,221.915,429,Bus
"Weesen, Biäsche",725.225,221.515,422,Bus
"Weesen, Post",725.75,221.685,424,Bus
"Weesen, See",725.895,221.79,426,Bus
"Wegenstetten, alte Post",637.226,260.948,441,Bus
"Wegenstetten, Abzw. Schupfart",637.299,261.205,441,Bus
"Wegenstetten, Post",637.037,260.751,440,Bus
Weggis,675.599,209.41,435,Schiff
Weggis (Luftseilbahn),676.166,209.714,435,Luftseilbahn
"Weggis, Acher",676.517,209.267,452,Bus
"Weggis, Ahornweg",677.293,209.202,642,Bus
"Weggis, Bannholz",677.22,209.254,661,Bus
"Weggis, Blauweidweg",675.926,209.565,451,Bus
"Weggis, Bodenberg",676.971,209.345,642,Bus
"Weggis, Buchenweg",677.448,209.167,643,Bus
"Weggis, Dorfplatz",675.78,209.517,450,Bus
"Weggis, Dörfli",675.033,209.657,500,Bus
"Weggis, Felsberg",676.114,209.342,459,Bus
"Weggis, Föhrenrain",677.351,208.902,552,Bus
"Weggis, Kastanienweg",677.293,209.041,620,Bus
"Weggis, Lärchenweg",677.353,208.757,495,Bus
"Weggis, Langenzihl",675.019,211.157,498,Bus
"Weggis, Lindenweg",677.294,208.853,520,Bus
"Weggis, Lorbeerweg",677.367,208.708,478,Bus
"Weggis, Lützelau",677.751,208.689,530,Bus
"Weggis, Lützelaustrasse",677.45,208.832,545,Bus
"Weggis, Magnolienweg",677.44,208.719,492,Bus
"Weggis, Obstbaumstrasse",677.166,209.053,580,Bus
"Weggis, Paradiesweg",675.591,209.503,463,Bus
"Weggis, Parkhaus See",675.249,209.582,442,Bus
"Weggis, Post",675.522,209.518,445,Bus
"Weggis, Riedsort",677.26,208.598,448,Bus
"Weggis, Riedsortegg",677.279,208.642,454,Bus
"Weggis, Rigistrasse",676.068,209.537,466,Bus
"Weggis, Schiffstation",675.608,209.436,435,Bus
"Weggis, Schulhaus",675.754,209.586,479,Bus
"Weggis, Seilbahn",676.208,209.628,483,Bus
"Weggis, Tannenbergstrasse",676.657,209.755,590,Bus
"Weggis, Under Linde",676.375,209.748,512,Bus
"Weggis, Zingelistrasse",676.412,209.896,539,Bus
"Weggis, Zopf",674.816,209.867,489,Bus
Weglosen LWS,704.178,208.586,1048,Luftseilbahn
Wehr-Brennet,635.502,270.131,293,Zug
"Weiach, Alter Bahnhof",674.25,268.55,368,Bus
"Weiach, Gemeindehaus",675.156,267.804,390,Bus
"Weiach, Oberdorfstrasse",675.494,267.498,397,Bus
"Weiern, Dorf",710.825,262.625,495,Bus
Weil am Rhein (D),612.781,271.495,254,Zug
Weil am Rhein Center,611.721,272.325,272,Schiff
Weil am Rhein Gartenstadt,613.435,270.907,257,Zug
Weil am Rhein Ost (D),614.729,271.119,259,Zug
Weil am Rhein Pfädlistrasse(D),614.164,270.958,259,Zug
"Weil am Rhein, Bahnhof/Zentrum",612.798,271.383,267,Bus
"Weil am Rhein, Bahnhofstr. (D)",612.782,271.35,270,Bus
"Weil am Rhein, Berlinerpl. (D)",614.053,271.457,270,Bus
"Weil am Rhein, Blauenstr. (D)",611.965,271.108,270,Bus
"Weil am Rhein, Dreiländerbr.",611.667,271.092,247,Bus
"Weil am Rhein, Friedhof (D)",614.121,271.874,270,Bus
"Weil am Rhein, Grün 99/Laguna",612.621,270.687,270,Bus
"Weil am Rhein, Läublinpark (D)",614.263,271.518,270,Bus
"Weil am Rhein, Marktstr. (D)",613.288,271.325,270,Bus
"Weil am Rhein, Otterbach Zoll",612.49,270.116,270,Bus
"Weil am Rhein, Rathaus",612.956,271.302,270,Bus
"Weil am Rhein, Rhein Center",611.689,271.151,270,Bus
"Weil am Rhein, Riedlist/Kessel",612.128,271.059,249,Bus
"Weil am Rhein, Turmstrasse",613.69,271.362,270,Bus
"Weil am Rhein, Vitra",613.559,272.456,270,Bus
Weinfelden,725.493,269.724,429,Zug
Weinfelden Süd,724.655,269.314,425,Zug
"Weinfelden, vorderes Bachtobel",724.52,271.247,477,Bus
"Weinfelden, Aeuli",726.698,269.733,434,Bus
"Weinfelden, Bachtobelstrasse",725.246,270.574,455,Bus
"Weinfelden, Bahnhof",725.465,269.763,429,Bus
"Weinfelden, BBZ",725.445,269.698,429,(Bus) Bahnersatz-Halt
"Weinfelden, Felsenstrasse",725.811,269.753,430,Bus
"Weinfelden, Firehouse",726.927,269.383,433,Bus
"Weinfelden, Giessen",727.564,269.197,435,Bus
"Weinfelden, Güttingersreuti",726.819,269.331,432,Bus
"Weinfelden, Humana",726.444,269.781,433,Bus
"Weinfelden, Maienrain",724.869,270.263,427,Bus
"Weinfelden, Pflegeheim",726.572,269.547,431,Bus
"Weinfelden, Schlossgasse",725.467,270.18,435,Bus
"Weinfelden, Sonnenplatz",726.238,269.828,435,Bus
"Weinfelden, Thurland",725.44,268.851,430,Bus
"Weinfelden, Unterhard",727.801,269.582,436,Bus
"Weinfelden, Walkestrasse",724.986,269.593,426,Bus
"Weinfelden, Zentrum",725.66,269.87,425,Bus
"Weingarten b. Märwil, Dorf",723.9,266.146,545,Bus
"Weingarten b. Märwil,alte Post",724.025,265.9,555,Bus
"Weingarten-Kalthäusern,Dorfstr",716.452,264.904,490,Bus
"Weingarten, Brunnenwies",724.02,265.922,536,Bus
"Weingarten, Brücke",716.53,264.667,469,Bus
"Weiningen TG, Dorfplatz",708.944,271.985,456,Bus
"Weiningen TG, Mehrzweckhalle",708.574,271.691,443,Bus
"Weiningen TG, Weckingen",709.226,272.701,451,Bus
"Weiningen ZH, Aegelsee",675.913,252.141,416,Bus
"Weiningen ZH, Ausserdorf",675.531,252.356,411,Bus
"Weiningen ZH, Lindenplatz",675.106,252.559,413,Bus
"Weiningen ZH, Schulhaus",674.71,252.42,411,Bus
Weissbad,751.015,241.921,820,Zug
"Weissbad, Bahnhof",750.981,241.875,816,Bus
"Weissbad, Berg",751.942,240.682,913,Bus
"Weissbad, Bötz",751.661,240.954,909,Bus
"Weissbad, Lehmen/Triebern",747.8,240.125,968,Bus
"Weissbad, Zidler",751.017,241.442,838,Bus
Weissenbach,595.076,161.365,843,Zug
"Weissenbach, Bahnhof",595.055,161.343,843,Bus
"Weissenbach, Dorf",595.115,161.679,849,Bus
Weissenberg,732.491,202.781,1261,Luftseilbahn
Weissenburg,602.855,167.565,782,Zug
"Weissenburg, Dorf",602.818,167.469,780,Bus
"Weissenburg, Hotel Alte Post",602.8,167.5,742,Bus
Weissenstein,605.276,233.439,1280,Luftseilbahn
"Weissenstein, Passhöhe",605.239,233.568,1260,Bus
Weissfluhgipfel,779.83,189.717,2823,Luftseilbahn
Weissfluhjoch DKB,780.571,189.586,2662,Standseilbahn
Weissfluhjoch LSWJ,0,0,0,Luftseilbahn
Weisshorn,767.997,184.368,2646,Luftseilbahn
"Weisslingen, Brauiweiher",699.024,253.554,580,Bus
"Weisslingen, Dorf",699.959,254.261,580,Bus
"Weisslingen, Leisibühl",700.897,253.437,580,Bus
"Weisslingen, Lendikerstrasse",700.414,254.081,580,Bus
"Weisslingen, Mühle",700.025,255.38,580,Bus
"Weisslingen, Oberhof",700.21,253.8,580,Bus
"Weisslingen, Widum",699.94,254.6,580,Bus
"Weisstannen, Gemse",745.085,206.43,979,Bus
"Weisstannen, Holzbrücke",745.45,206.8,1004,Bus
"Weisstannen, Oberdorf",744.867,205.995,1003,Bus
"Weisstannen, Schulhaus",745.01,206.145,1000,Bus
"Weisstannen, Vorsiez",741.8,204.6,1175,Bus
"Weisweil, Dorf",676.644,277.63,398,Bus
"Weisweil, Nägelhof",676.212,278.204,408,Bus
Weite,756.617,217.666,469,"(Zug, Pv geschlossen)"
"Weite, alte Gasse",755.984,217.048,470,Bus
"Weite, Lonna/Heuwiese",756.628,217.819,469,Bus
"Weite, Plattis",756.316,219.053,464,Bus
"Weite, Weitegartenweg",756.215,217.674,470,Bus
"Weizen, Bahnhof",677.8,291.4,475,Bus
"Wellhausen, Weinfelderstrasse",713.365,270.237,404,Bus
"Welschenrohr, Abzw. Malsenhof",604.803,235.555,709,Bus
"Welschenrohr, Brisenmatt",604.308,235.447,718,Bus
"Welschenrohr, Hinterdorf",606.344,236.361,684,Bus
"Welschenrohr, Post",606.701,236.642,680,Bus
"Welschenrohr, Rotschihaus",605.771,235.944,698,Bus
"Welschenrohr, Unterdorf",607.15,236.625,680,Bus
Welsikon,698.89,267.82,462,Bus
Wengen,636.957,161.629,1275,Zahnradbahn
Wengen Wengiboden,637,161.785,1282,Luftseilbahn
Wengernalp,638.352,158.376,1874,Zahnradbahn
Wengi,617.115,161.56,753,(Zug)
"Wengi b. Büren, Dorfplatz",597.034,214.73,481,Bus
"Wengi b. Büren, Friedhof",597.349,214.847,478,Bus
"Wengi b. Frutigen, Dorf",617.142,161.848,753,Bus
"Wengi b. Frutigen, Schlundbach",617.602,162.124,759,Bus
Wengwald,636.389,162.102,1182,Zahnradbahn
"Wenslingen, Hinterdorf",635.295,254.665,569,Bus
"Wenslingen, Mooshof",636.063,254.046,579,Bus
"Wenslingen, Vorderdorf",635.503,254.402,564,Bus
"Wergenstein, Dorf",750.815,165.83,1484,Bus
"Wergenstein, Dumagns",749.675,165.55,1798,Bus
"Wergenstein, Lavanos",750.525,166.044,1507,Bus
"Wergenstein, Tguma",747.442,165.421,2350,Bus
"Wermatswil, Chammerholzstrasse",698.531,246.802,464,Bus
"Wermatswil, Ledi",698.06,246.65,560,Bus
"Wermatswil, Post",698.779,246.521,560,Bus
"Wermatswil, Stapferstrasse",698.618,246.61,560,Bus
"Wernetshausen, Dorf",708.03,239.68,730,Bus
"Wernetshausen, Letten",707.607,239.437,565,Bus
Werthenstein,650.388,211.99,553,Zug
"Werthenstein, Dorf",650.393,211.878,570,Bus
Wettingen,666.156,256.909,388,Zug
"Wettingen, Albisstrasse",666.534,257.154,391,Bus
"Wettingen, Bahnhof",666.099,256.847,386,Bus
"Wettingen, Bahnhofstrasse",667.052,257.218,397,Bus
"Wettingen, Brunnenwiese",667.804,257.857,420,Bus
"Wettingen, Busgarage",667.757,257.102,410,Bus
"Wettingen, Bushof",667.801,257.131,415,Bus
"Wettingen, Halbartenstrasse",667.501,256.892,403,Bus
"Wettingen, Hardstrasse",667.548,256.621,405,Bus
"Wettingen, Jurastrasse",667.25,257.076,400,Bus
"Wettingen, Kloster",666.254,256.692,370,Bus
"Wettingen, Kreuzkapelle",668.106,256.877,414,Bus
"Wettingen, Langenstein",666.292,258.023,388,Bus
"Wettingen, Ligusterweg",666.6,257.01,394,Bus
"Wettingen, Märzengasse",667.588,257.834,410,Bus
"Wettingen, Rathaus",666.844,257.435,394,Bus
"Wettingen, Rebstock",667.16,257.469,402,Bus
"Wettingen, Schönenbühlstrasse",667.359,257.837,407,Bus
"Wettingen, Sonne",667.438,257.271,403,Bus
"Wettingen, St. Sebastian",667.172,257.803,404,Bus
"Wettingen, Stadion",665.983,257.268,389,Bus
"Wettingen, Staffelstrasse",666.67,257.784,393,Bus
"Wettingen, Tägi",667.824,256.392,402,Bus
"Wettingen, Tägipark",667.192,256.864,397,Bus
"Wettingen, Winkelried",666.523,257.88,392,Bus
"Wettingen, Zentrumsplatz",666.89,257.65,388,Bus
"Wettswil a.A., Bäumlisächer",677.948,243.999,562,Bus
"Wettswil a.A., Beerimoos",678.72,242.6,562,Bus
"Wettswil a.A., Chilenholzstr.",678.61,243.1,562,Bus
"Wettswil a.A., Dettenbühl",678.29,243.5,562,Bus
"Wettswil a.A., Dorf",678.275,243.5,562,Bus
"Wettswil a.A., Eggächer",678.3,243.73,562,Bus
"Wettswil a.A., Grund",678.275,242.85,562,Bus
"Wettswil a.A., Heidenchilen",677.685,244.372,562,Bus
"Wettswil a.A., Heissächerstr.",678.25,243.94,562,Bus
"Wettswil a.A., Hinderweidstr.",678.707,243.047,562,Bus
"Wettswil a.A., Längacher",677.86,244.15,562,Bus
"Wettswil a.A., Moosstrasse",678.31,243.2,550,Bus
"Wettswil a.A., Muchried",678.26,242.57,530,Bus
"Wettswil a.A., Oberhusen",678.54,243.5,590,Bus
"Wettswil a.A., Rehweid",677.99,244.17,562,Bus
"Wettswil a.A., Schachenbach",678.22,242.395,530,Bus
"Wettswil a.A., Schürli",678.55,242.97,562,Bus
"Wettswil a.A., Strumbergächer",678.11,244.05,562,Bus
Wetzikon,702.338,241.678,532,Zug
"Wetzikon TG, Dorf",717.641,266.414,613,Bus
